container_sk,container_bk,container_type,capacity_l,zone_bk,latitude,longitude,status,date_debut,date_fin,version,is_current
449,CONT_00449,Verre,770,PARIS_ZONE_004,48.77313468640813,2.2947840596724167,ACTIF,2022-01-01,,1,True
450,CONT_00450,Ordures,2000,NANTES_ZONE_049,47.22635938373439,-1.5220591748620198,ACTIF,2022-01-01,,1,True
451,CONT_00451,Ordures,770,STRASBOURG_ZONE_012,48.501004604628285,7.726527227665851,ACTIF,2022-01-01,,1,True
452,CONT_00452,Plastique,1000,LILLE_ZONE_063,50.64246615812679,3.009306997749512,ACTIF,2022-01-01,,1,True
453,CONT_00453,Plastique,660,TOULOUSE_ZONE_073,43.60058037332747,1.4062780702433222,ACTIF,2022-01-01,,1,True
454,CONT_00454,Verre,2000,MARSEILLE_ZONE_012,43.316864008578754,5.363136844000588,ACTIF,2022-01-01,,1,True
455,CONT_00455,Verre,1000,LILLE_ZONE_066,50.65353808824427,3.048407076013017,ACTIF,2022-01-01,,1,True
456,CONT_00456,Ordures,2000,BORDEAUX_ZONE_031,44.77497258267071,-0.6486701060276892,ACTIF,2022-01-01,,1,True
457,CONT_00457,Plastique,770,MONTPELLIER_ZONE_056,43.52706465592766,3.897596444775602,ACTIF,2022-01-01,,1,True
458,CONT_00458,Plastique,1000,PARIS_ZONE_013,48.79886869288842,2.3173943863308204,ACTIF,2022-01-01,,1,True
459,CONT_00459,Plastique,2000,PARIS_ZONE_094,48.82103898582013,2.39873511762165,ACTIF,2022-01-01,,1,True
460,CONT_00460,Verre,770,TOULOUSE_ZONE_035,43.5530906312722,1.4842139693506524,ACTIF,2022-01-01,,1,True
461,CONT_00461,Verre,660,MONTPELLIER_ZONE_062,43.54230177380926,3.847747180857089,ACTIF,2022-01-01,,1,True
462,CONT_00462,Plastique,1000,BORDEAUX_ZONE_013,44.893293600715545,-0.5079172700869551,ACTIF,2022-01-01,,1,True
463,CONT_00463,Ordures,660,STRASBOURG_ZONE_008,48.49671499523426,7.741390567041129,ACTIF,2022-01-01,,1,True
464,CONT_00464,Ordures,660,BORDEAUX_ZONE_071,44.91305283585028,-0.5848802389229721,ACTIF,2022-01-01,,1,True
465,CONT_00465,Verre,2000,MONTPELLIER_ZONE_071,43.6631138981826,3.943837501767316,ACTIF,2022-01-01,,1,True
466,CONT_00466,Ordures,660,NANTES_ZONE_094,47.20088917116134,-1.5542552287975897,ACTIF,2022-01-01,,1,True
467,CONT_00467,Ordures,2000,MONTPELLIER_ZONE_036,43.64267660972687,3.917352754016509,ACTIF,2022-01-01,,1,True
468,CONT_00468,Ordures,1000,LILLE_ZONE_062,50.58120610279385,3.1061037412926296,ACTIF,2022-01-01,,1,True
469,CONT_00469,Plastique,770,NICE_ZONE_089,43.74210057336883,7.2974021514374465,ACTIF,2022-01-01,,1,True
470,CONT_00470,Verre,770,NANTES_ZONE_004,47.165310513799774,-1.4832886334447466,ACTIF,2022-01-01,,1,True
471,CONT_00471,Plastique,1000,MONTPELLIER_ZONE_066,43.58564792452125,3.893837273372499,ACTIF,2022-01-01,,1,True
472,CONT_00472,Verre,1000,NICE_ZONE_026,43.64731311712388,7.293213053311532,ACTIF,2022-01-01,,1,True
473,CONT_00473,Plastique,2000,NANTES_ZONE_074,47.17471912365494,-1.4774822578640223,ACTIF,2022-01-01,,1,True
474,CONT_00474,Verre,770,BORDEAUX_ZONE_077,44.822265273841815,-0.586772696996463,ACTIF,2022-01-01,,1,True
475,CONT_00475,Ordures,770,TOULOUSE_ZONE_097,43.61991544473496,1.4911857472102394,ACTIF,2022-01-01,,1,True
476,CONT_00476,Plastique,1000,MARSEILLE_ZONE_087,43.36247668483887,5.303847427773735,ACTIF,2022-01-01,,1,True
477,CONT_00477,Ordures,770,STRASBOURG_ZONE_030,48.5407582830314,7.78877324749974,ACTIF,2022-01-01,,1,True
478,CONT_00478,Verre,770,TOULOUSE_ZONE_044,43.60453433213159,1.3636126531655597,ACTIF,2022-01-01,,1,True
479,CONT_00479,Verre,2000,MARSEILLE_ZONE_046,43.21502832522037,5.315272750905117,ACTIF,2022-01-01,,1,True
480,CONT_00480,Plastique,660,NICE_ZONE_036,43.75537655553096,7.26089006435159,ACTIF,2022-01-01,,1,True
481,CONT_00481,Plastique,660,BORDEAUX_ZONE_036,44.80664462305101,-0.6113936047315088,ACTIF,2022-01-01,,1,True
482,CONT_00482,Verre,2000,MARSEILLE_ZONE_081,43.2350401574713,5.365566805070655,ACTIF,2022-01-01,,1,True
483,CONT_00483,Plastique,770,PARIS_ZONE_077,48.92133998462673,2.3068951403111573,ACTIF,2022-01-01,,1,True
484,CONT_00484,Plastique,660,TOULOUSE_ZONE_100,43.664422311169055,1.3652008398893642,ACTIF,2022-01-01,,1,True
485,CONT_00485,Ordures,1000,LILLE_ZONE_068,50.62972928030154,3.004506580825782,ACTIF,2022-01-01,,1,True
486,CONT_00486,Ordures,2000,MARSEILLE_ZONE_094,43.324935505334544,5.4338596341214105,ACTIF,2022-01-01,,1,True
487,CONT_00487,Plastique,770,STRASBOURG_ZONE_090,48.57471381149162,7.690609597480917,ACTIF,2022-01-01,,1,True
488,CONT_00488,Ordures,660,NICE_ZONE_061,43.66896486900286,7.173464059855182,ACTIF,2022-01-01,,1,True
489,CONT_00489,Ordures,1000,NICE_ZONE_018,43.72443728449769,7.277885715724063,ACTIF,2022-01-01,,1,True
490,CONT_00490,Plastique,2000,NICE_ZONE_052,43.644657029490766,7.2457370954018705,ACTIF,2022-01-01,,1,True
491,CONT_00491,Plastique,660,NICE_ZONE_019,43.68419959210656,7.252896155602603,ACTIF,2022-01-01,,1,True
492,CONT_00492,Verre,2000,TOULOUSE_ZONE_023,43.55311284390303,1.5131332088840677,ACTIF,2022-01-01,,1,True
493,CONT_00493,Verre,770,MONTPELLIER_ZONE_039,43.67768717510257,3.918362539109385,ACTIF,2022-01-01,,1,True
494,CONT_00494,Ordures,770,LILLE_ZONE_065,50.60075392785077,3.017370265379242,ACTIF,2022-01-01,,1,True
495,CONT_00495,Ordures,1000,MONTPELLIER_ZONE_018,43.59009894186404,3.9175628760342582,ACTIF,2022-01-01,,1,True
496,CONT_00496,Verre,1000,NICE_ZONE_022,43.68759495080634,7.2706459686109,ACTIF,2022-01-01,,1,True
497,CONT_00497,Verre,1000,MONTPELLIER_ZONE_032,43.56947245158723,3.915207445542455,ACTIF,2022-01-01,,1,True
498,CONT_00498,Ordures,660,BORDEAUX_ZONE_016,44.8837295127898,-0.6087485654030121,ACTIF,2022-01-01,,1,True
499,CONT_00499,Verre,660,LILLE_ZONE_093,50.57689089364193,3.0983773256172737,ACTIF,2022-01-01,,1,True
500,CONT_00500,Verre,660,LILLE_ZONE_076,50.605784969124734,3.1008763225002807,ACTIF,2022-01-01,,1,True
501,CONT_00501,Ordures,770,LYON_ZONE_043,45.69703213735608,4.836134076029902,ACTIF,2022-01-01,,1,True
502,CONT_00502,Verre,1000,BORDEAUX_ZONE_002,44.84651281795316,-0.5378114195656232,ACTIF,2022-01-01,,1,True
503,CONT_00503,Ordures,2000,BORDEAUX_ZONE_029,44.89031291889116,-0.6534360762528408,ACTIF,2022-01-01,,1,True
504,CONT_00504,Plastique,1000,LYON_ZONE_042,45.75356699163725,4.869326550977373,ACTIF,2022-01-01,,1,True
505,CONT_00505,Verre,2000,LYON_ZONE_025,45.84870153615061,4.793773998069382,ACTIF,2022-01-01,,1,True
506,CONT_00506,Verre,770,MONTPELLIER_ZONE_060,43.61496961256118,3.84380921812569,ACTIF,2022-01-01,,1,True
507,CONT_00507,Verre,1000,NICE_ZONE_061,43.68199256265947,7.188193935658141,ACTIF,2022-01-01,,1,True
508,CONT_00508,Verre,660,NANTES_ZONE_090,47.1753292257247,-1.5767482204088663,ACTIF,2022-01-01,,1,True
509,CONT_00509,Plastique,2000,TOULOUSE_ZONE_043,43.621939639935626,1.4207676378802625,ACTIF,2022-01-01,,1,True
510,CONT_00510,Verre,1000,BORDEAUX_ZONE_043,44.82474971657059,-0.5971088197960983,ACTIF,2022-01-01,,1,True
511,CONT_00511,Verre,1000,LILLE_ZONE_087,50.639095337028905,3.1196947438949167,ACTIF,2022-01-01,,1,True
512,CONT_00512,Ordures,660,BORDEAUX_ZONE_009,44.86064111891271,-0.5098984354345215,ACTIF,2022-01-01,,1,True
513,CONT_00513,Verre,770,MARSEILLE_ZONE_007,43.28356973284269,5.361626358366136,ACTIF,2022-01-01,,1,True
514,CONT_00514,Verre,770,TOULOUSE_ZONE_028,43.53246373883591,1.4073183630363018,ACTIF,2022-01-01,,1,True
515,CONT_00515,Verre,2000,LYON_ZONE_096,45.76054016539085,4.818503351495892,ACTIF,2022-01-01,,1,True
516,CONT_00516,Verre,770,MONTPELLIER_ZONE_018,43.58817356537233,3.9132122822475854,ACTIF,2022-01-01,,1,True
517,CONT_00517,Ordures,770,STRASBOURG_ZONE_011,48.57403184883367,7.699507753390479,ACTIF,2022-01-01,,1,True
518,CONT_00518,Ordures,1000,MONTPELLIER_ZONE_006,43.57131060514594,3.8119834471328025,ACTIF,2022-01-01,,1,True
519,CONT_00519,Verre,1000,NICE_ZONE_090,43.68569316913104,7.334530879293414,ACTIF,2022-01-01,,1,True
520,CONT_00520,Verre,1000,LILLE_ZONE_081,50.62232909224687,3.1330610263463914,ACTIF,2022-01-01,,1,True
521,CONT_00521,Ordures,2000,BORDEAUX_ZONE_012,44.80922095221406,-0.5004617426138758,ACTIF,2022-01-01,,1,True
522,CONT_00522,Ordures,1000,PARIS_ZONE_019,48.81411595781079,2.2732443834270386,ACTIF,2022-01-01,,1,True
523,CONT_00523,Verre,660,LYON_ZONE_036,45.79424414172114,4.910985023756921,ACTIF,2022-01-01,,1,True
524,CONT_00524,Plastique,2000,BORDEAUX_ZONE_071,44.91333649172767,-0.597544801340259,ACTIF,2022-01-01,,1,True
525,CONT_00525,Ordures,2000,LILLE_ZONE_001,50.56871424984653,3.0818130681944305,ACTIF,2022-01-01,,1,True
526,CONT_00526,Plastique,660,PARIS_ZONE_010,48.9211188310333,2.282769817888907,ACTIF,2022-01-01,,1,True
527,CONT_00527,Verre,2000,LILLE_ZONE_078,50.68749660215073,3.1033819270106626,ACTIF,2022-01-01,,1,True
528,CONT_00528,Ordures,2000,TOULOUSE_ZONE_027,43.66632673654723,1.361547612795336,ACTIF,2022-01-01,,1,True
529,CONT_00529,Plastique,770,NICE_ZONE_035,43.70999213156963,7.296473996393067,ACTIF,2022-01-01,,1,True
530,CONT_00530,Verre,1000,LILLE_ZONE_001,50.57162997130753,3.078870716712354,ACTIF,2022-01-01,,1,True
531,CONT_00531,Plastique,2000,BORDEAUX_ZONE_044,44.79844811515937,-0.5300534119932556,ACTIF,2022-01-01,,1,True
532,CONT_00532,Verre,1000,STRASBOURG_ZONE_085,48.64387501361611,7.674580996054971,ACTIF,2022-01-01,,1,True
533,CONT_00533,Ordures,660,TOULOUSE_ZONE_072,43.5519128011868,1.4709253228721546,ACTIF,2022-01-01,,1,True
534,CONT_00534,Ordures,770,LYON_ZONE_045,45.793138003674,4.786567139580277,ACTIF,2022-01-01,,1,True
535,CONT_00535,Verre,1000,STRASBOURG_ZONE_063,48.49556751879236,7.832408829420642,ACTIF,2022-01-01,,1,True
536,CONT_00536,Ordures,660,TOULOUSE_ZONE_055,43.57621177337693,1.471802439015055,ACTIF,2022-01-01,,1,True
537,CONT_00537,Ordures,1000,MONTPELLIER_ZONE_064,43.63457150968771,3.910074454086661,ACTIF,2022-01-01,,1,True
538,CONT_00538,Ordures,660,MARSEILLE_ZONE_061,43.35251559468004,5.304039043659253,ACTIF,2022-01-01,,1,True
539,CONT_00539,Plastique,770,LYON_ZONE_085,45.69782916990093,4.764840633404499,ACTIF,2022-01-01,,1,True
540,CONT_00540,Plastique,770,BORDEAUX_ZONE_040,44.80029358424809,-0.6528621413083049,ACTIF,2022-01-01,,1,True
541,CONT_00541,Plastique,1000,PARIS_ZONE_076,48.90560456721372,2.321159623752144,ACTIF,2022-01-01,,1,True
542,CONT_00542,Verre,660,NICE_ZONE_042,43.70133320260844,7.199382311744926,ACTIF,2022-01-01,,1,True
543,CONT_00543,Ordures,660,NICE_ZONE_074,43.73803900920671,7.344610554220858,ACTIF,2022-01-01,,1,True
544,CONT_00544,Verre,770,NANTES_ZONE_091,47.28754944150295,-1.569675473465022,ACTIF,2022-01-01,,1,True
545,CONT_00545,Ordures,770,STRASBOURG_ZONE_064,48.491099602789085,7.714133919588021,ACTIF,2022-01-01,,1,True
546,CONT_00546,Plastique,2000,LILLE_ZONE_096,50.56028870415456,3.0384685631237724,ACTIF,2022-01-01,,1,True
547,CONT_00547,Plastique,660,LYON_ZONE_056,45.80170821908124,4.761128518259333,ACTIF,2022-01-01,,1,True
548,CONT_00548,Ordures,2000,NICE_ZONE_001,43.62652048999701,7.219107598510489,ACTIF,2022-01-01,,1,True
549,CONT_00549,Ordures,770,STRASBOURG_ZONE_011,48.56174317211844,7.710495414629159,ACTIF,2022-01-01,,1,True
550,CONT_00550,Plastique,770,LILLE_ZONE_073,50.68648362417058,3.1195768515270754,ACTIF,2022-01-01,,1,True
551,CONT_00551,Plastique,2000,BORDEAUX_ZONE_016,44.875486308361815,-0.6216085986135989,ACTIF,2022-01-01,,1,True
552,CONT_00552,Plastique,2000,NANTES_ZONE_075,47.17968409986481,-1.6069239156591617,ACTIF,2022-01-01,,1,True
553,CONT_00553,Ordures,2000,NANTES_ZONE_022,47.28910930039284,-1.5585002046408434,ACTIF,2022-01-01,,1,True
554,CONT_00554,Verre,2000,MARSEILLE_ZONE_007,43.28306279055596,5.353851052311375,ACTIF,2022-01-01,,1,True
555,CONT_00555,Ordures,770,PARIS_ZONE_039,48.794369848561935,2.387623210754885,ACTIF,2022-01-01,,1,True
556,CONT_00556,Ordures,2000,NICE_ZONE_086,43.76274751314431,7.302601937471709,ACTIF,2022-01-01,,1,True
557,CONT_00557,Ordures,660,NICE_ZONE_025,43.64109373332864,7.211182608003113,ACTIF,2022-01-01,,1,True
558,CONT_00558,Verre,2000,BORDEAUX_ZONE_071,44.90937336470841,-0.595111036536488,ACTIF,2022-01-01,,1,True
559,CONT_00559,Plastique,660,MARSEILLE_ZONE_034,43.2671343956796,5.348846573187612,ACTIF,2022-01-01,,1,True
560,CONT_00560,Ordures,660,NANTES_ZONE_086,47.1313657578198,-1.551951916000487,ACTIF,2022-01-01,,1,True
561,CONT_00561,Plastique,770,NANTES_ZONE_042,47.28663628478173,-1.561455474352168,ACTIF,2022-01-01,,1,True
562,CONT_00562,Plastique,770,BORDEAUX_ZONE_035,44.837636648336606,-0.5112398691159762,ACTIF,2022-01-01,,1,True
563,CONT_00563,Plastique,1000,MONTPELLIER_ZONE_058,43.65708230184435,3.9332832346258577,ACTIF,2022-01-01,,1,True
564,CONT_00564,Verre,1000,LILLE_ZONE_064,50.69208645355232,2.9912530406025013,ACTIF,2022-01-01,,1,True
565,CONT_00565,Verre,1000,STRASBOURG_ZONE_065,48.640500417195135,7.750554043173619,ACTIF,2022-01-01,,1,True
566,CONT_00566,Plastique,2000,MARSEILLE_ZONE_023,43.36476666086934,5.435468320622492,ACTIF,2022-01-01,,1,True
567,CONT_00567,Plastique,2000,MONTPELLIER_ZONE_092,43.63726168063175,3.8979386736376,ACTIF,2022-01-01,,1,True
568,CONT_00568,Ordures,660,MONTPELLIER_ZONE_067,43.57004519971586,3.8973943032440976,ACTIF,2022-01-01,,1,True
569,CONT_00569,Verre,2000,MONTPELLIER_ZONE_076,43.60369578455607,3.869201447240678,ACTIF,2022-01-01,,1,True
570,CONT_00570,Ordures,660,NICE_ZONE_049,43.69609100074487,7.290930196665086,ACTIF,2022-01-01,,1,True
571,CONT_00571,Verre,660,LYON_ZONE_012,45.84013769840128,4.825702265753969,ACTIF,2022-01-01,,1,True
572,CONT_00572,Ordures,2000,PARIS_ZONE_072,48.78111902315767,2.3137889909258726,ACTIF,2022-01-01,,1,True
573,CONT_00573,Plastique,2000,MARSEILLE_ZONE_063,43.285774211094434,5.334153932423919,ACTIF,2022-01-01,,1,True
574,CONT_00574,Plastique,1000,STRASBOURG_ZONE_076,48.60763478578152,7.829346010413094,ACTIF,2022-01-01,,1,True
575,CONT_00575,Plastique,770,TOULOUSE_ZONE_008,43.60653282810907,1.3830466749766273,ACTIF,2022-01-01,,1,True
576,CONT_00576,Verre,1000,PARIS_ZONE_053,48.86279331630966,2.28965395479309,ACTIF,2022-01-01,,1,True
577,CONT_00577,Plastique,770,LYON_ZONE_041,45.819527165795954,4.7914389757256695,ACTIF,2022-01-01,,1,True
578,CONT_00578,Ordures,770,LILLE_ZONE_021,50.56920799418191,3.113416641341918,ACTIF,2022-01-01,,1,True
579,CONT_00579,Plastique,660,MONTPELLIER_ZONE_006,43.56539680127586,3.8029474350743135,ACTIF,2022-01-01,,1,True
580,CONT_00580,Plastique,660,MONTPELLIER_ZONE_021,43.62066603709824,3.79743479262732,ACTIF,2022-01-01,,1,True
581,CONT_00581,Ordures,770,TOULOUSE_ZONE_050,43.53217801389253,1.4594572914836113,ACTIF,2022-01-01,,1,True
582,CONT_00582,Plastique,1000,TOULOUSE_ZONE_003,43.53741276392223,1.376296411758723,ACTIF,2022-01-01,,1,True
583,CONT_00583,Ordures,770,LYON_ZONE_079,45.70927237049999,4.860745737525273,ACTIF,2022-01-01,,1,True
584,CONT_00584,Verre,1000,MARSEILLE_ZONE_065,43.2632794071824,5.299981768287071,ACTIF,2022-01-01,,1,True
585,CONT_00585,Plastique,1000,BORDEAUX_ZONE_044,44.80635921815655,-0.5179055364884941,ACTIF,2022-01-01,,1,True
586,CONT_00586,Ordures,1000,MARSEILLE_ZONE_067,43.29002039378759,5.409034561820304,ACTIF,2022-01-01,,1,True
587,CONT_00587,Plastique,770,PARIS_ZONE_068,48.85858583033307,2.3158676114172674,ACTIF,2022-01-01,,1,True
588,CONT_00588,Ordures,770,LYON_ZONE_088,45.75132374495305,4.8088849881514255,ACTIF,2022-01-01,,1,True
589,CONT_00589,Verre,770,LYON_ZONE_018,45.72893463459263,4.84564875353604,ACTIF,2022-01-01,,1,True
590,CONT_00590,Plastique,1000,LILLE_ZONE_071,50.65271921382677,3.1267857482103816,ACTIF,2022-01-01,,1,True
591,CONT_00591,Ordures,1000,BORDEAUX_ZONE_045,44.88749080051468,-0.5476597360126738,ACTIF,2022-01-01,,1,True
592,CONT_00592,Ordures,2000,TOULOUSE_ZONE_018,43.61774024332258,1.4620884094113138,ACTIF,2022-01-01,,1,True
593,CONT_00593,Verre,770,NANTES_ZONE_019,47.179315780098335,-1.5626662653589978,ACTIF,2022-01-01,,1,True
594,CONT_00594,Verre,770,TOULOUSE_ZONE_015,43.60287359793134,1.431883386707143,ACTIF,2022-01-01,,1,True
595,CONT_00595,Plastique,660,MONTPELLIER_ZONE_037,43.635488483602366,3.881402826819333,ACTIF,2022-01-01,,1,True
596,CONT_00596,Ordures,2000,MARSEILLE_ZONE_014,43.22995006677691,5.441553727545767,ACTIF,2022-01-01,,1,True
597,CONT_00597,Plastique,660,MONTPELLIER_ZONE_093,43.628095899980806,3.935884946228323,ACTIF,2022-01-01,,1,True
598,CONT_00598,Plastique,2000,PARIS_ZONE_062,48.783057159362016,2.396690937122635,ACTIF,2022-01-01,,1,True
599,CONT_00599,Plastique,660,LYON_ZONE_020,45.73586529663009,4.888944813538968,ACTIF,2022-01-01,,1,True
600,CONT_00600,Verre,1000,TOULOUSE_ZONE_031,43.63926456013039,1.4288939526710336,ACTIF,2022-01-01,,1,True
601,CONT_00601,Ordures,2000,LYON_ZONE_064,45.81031098506625,4.763706285930605,ACTIF,2022-01-01,,1,True
602,CONT_00602,Ordures,660,NANTES_ZONE_019,47.18864711641334,-1.5700250744669615,ACTIF,2022-01-01,,1,True
603,CONT_00603,Plastique,770,LILLE_ZONE_092,50.65360580811511,3.1242956759041585,ACTIF,2022-01-01,,1,True
604,CONT_00604,Plastique,1000,TOULOUSE_ZONE_015,43.614147060249024,1.418666704126542,ACTIF,2022-01-01,,1,True
605,CONT_00605,Ordures,770,LYON_ZONE_058,45.71377631545536,4.875122161765166,ACTIF,2022-01-01,,1,True
606,CONT_00606,Ordures,660,PARIS_ZONE_057,48.79712649940452,2.347122407623659,ACTIF,2022-01-01,,1,True
607,CONT_00607,Verre,660,NANTES_ZONE_013,47.23787648810738,-1.5348348420514986,ACTIF,2022-01-01,,1,True
608,CONT_00608,Plastique,1000,STRASBOURG_ZONE_030,48.539293915139154,7.776380542226906,ACTIF,2022-01-01,,1,True
609,CONT_00609,Plastique,660,STRASBOURG_ZONE_017,48.63393836628987,7.68880356655888,ACTIF,2022-01-01,,1,True
610,CONT_00610,Plastique,660,BORDEAUX_ZONE_035,44.85637274613854,-0.5070229342262701,ACTIF,2022-01-01,,1,True
611,CONT_00611,Plastique,660,NANTES_ZONE_083,47.24873507755752,-1.6162586151588287,ACTIF,2022-01-01,,1,True
612,CONT_00612,Ordures,2000,LYON_ZONE_039,45.701303186536215,4.885727756080543,ACTIF,2022-01-01,,1,True
613,CONT_00613,Plastique,770,LILLE_ZONE_098,50.68329125671105,3.030547213463093,ACTIF,2022-01-01,,1,True
614,CONT_00614,Ordures,660,STRASBOURG_ZONE_071,48.50902956008535,7.688976736314514,ACTIF,2022-01-01,,1,True
615,CONT_00615,Ordures,770,MONTPELLIER_ZONE_005,43.61613964779077,3.946629885840087,ACTIF,2022-01-01,,1,True
616,CONT_00616,Verre,660,MARSEILLE_ZONE_079,43.21685391620198,5.342210355042607,ACTIF,2022-01-01,,1,True
617,CONT_00617,Verre,2000,NICE_ZONE_067,43.79083558942427,7.262499603573355,ACTIF,2022-01-01,,1,True
618,CONT_00618,Verre,1000,NANTES_ZONE_023,47.24498630026006,-1.5731810539617197,ACTIF,2022-01-01,,1,True
619,CONT_00619,Ordures,660,MONTPELLIER_ZONE_021,43.607453130508176,3.810762562493368,ACTIF,2022-01-01,,1,True
620,CONT_00620,Plastique,770,STRASBOURG_ZONE_076,48.61529967870296,7.828780950458062,ACTIF,2022-01-01,,1,True
621,CONT_00621,Plastique,660,MONTPELLIER_ZONE_031,43.5589329550089,3.885479543074188,ACTIF,2022-01-01,,1,True
622,CONT_00622,Ordures,660,MONTPELLIER_ZONE_090,43.54442963501071,3.827099901815125,ACTIF,2022-01-01,,1,True
623,CONT_00623,Ordures,770,TOULOUSE_ZONE_095,43.58900752326486,1.4754500286553087,ACTIF,2022-01-01,,1,True
624,CONT_00624,Plastique,660,STRASBOURG_ZONE_017,48.62650451304115,7.679943753376821,ACTIF,2022-01-01,,1,True
625,CONT_00625,Ordures,2000,TOULOUSE_ZONE_004,43.62536148662763,1.4348659498320384,ACTIF,2022-01-01,,1,True
626,CONT_00626,Verre,1000,TOULOUSE_ZONE_035,43.55119985578775,1.4854102122474784,ACTIF,2022-01-01,,1,True
627,CONT_00627,Plastique,2000,TOULOUSE_ZONE_052,43.58428713886424,1.5149957299574082,ACTIF,2022-01-01,,1,True
628,CONT_00628,Ordures,2000,STRASBOURG_ZONE_051,48.53635286108349,7.812619741134892,ACTIF,2022-01-01,,1,True
629,CONT_00629,Verre,660,BORDEAUX_ZONE_037,44.83945919915383,-0.5788253052569413,ACTIF,2022-01-01,,1,True
630,CONT_00630,Verre,770,LILLE_ZONE_013,50.56425690769078,3.0439790336111443,ACTIF,2022-01-01,,1,True
631,CONT_00631,Plastique,2000,MONTPELLIER_ZONE_065,43.57238629906964,3.830972658248199,ACTIF,2022-01-01,,1,True
632,CONT_00632,Verre,1000,PARIS_ZONE_046,48.920887830490514,2.28638352381228,ACTIF,2022-01-01,,1,True
633,CONT_00633,Verre,770,MARSEILLE_ZONE_066,43.327921687499405,5.365558664629954,ACTIF,2022-01-01,,1,True
634,CONT_00634,Plastique,770,MARSEILLE_ZONE_099,43.308673450461534,5.295239181930744,ACTIF,2022-01-01,,1,True
635,CONT_00635,Plastique,770,LYON_ZONE_042,45.75191259305864,4.860457521273227,ACTIF,2022-01-01,,1,True
636,CONT_00636,Verre,770,PARIS_ZONE_077,48.92668587857623,2.309701629236488,ACTIF,2022-01-01,,1,True
637,CONT_00637,Plastique,1000,STRASBOURG_ZONE_016,48.60497125498368,7.816386122005042,ACTIF,2022-01-01,,1,True
638,CONT_00638,Plastique,1000,PARIS_ZONE_070,48.88532753710178,2.34581678629802,ACTIF,2022-01-01,,1,True
639,CONT_00639,Ordures,770,LYON_ZONE_036,45.77572038457168,4.909743139649072,ACTIF,2022-01-01,,1,True
640,CONT_00640,Plastique,770,MARSEILLE_ZONE_041,43.27791559395008,5.317878901414774,ACTIF,2022-01-01,,1,True
641,CONT_00641,Ordures,2000,PARIS_ZONE_075,48.93095496025441,2.40755415737537,ACTIF,2022-01-01,,1,True
642,CONT_00642,Plastique,770,PARIS_ZONE_043,48.84568140594776,2.3212347072931143,ACTIF,2022-01-01,,1,True
643,CONT_00643,Ordures,1000,LILLE_ZONE_086,50.5687991932388,3.1132072445687315,ACTIF,2022-01-01,,1,True
644,CONT_00644,Plastique,770,LILLE_ZONE_100,50.5576105278343,3.010645484126121,ACTIF,2022-01-01,,1,True
645,CONT_00645,Verre,770,TOULOUSE_ZONE_064,43.571530932631376,1.4896441652291932,ACTIF,2022-01-01,,1,True
646,CONT_00646,Plastique,1000,LYON_ZONE_020,45.72947497295728,4.885267085269643,ACTIF,2022-01-01,,1,True
647,CONT_00647,Verre,1000,STRASBOURG_ZONE_094,48.552471224839394,7.765193619998996,ACTIF,2022-01-01,,1,True
648,CONT_00648,Verre,770,TOULOUSE_ZONE_009,43.65228357463902,1.4961190753734703,ACTIF,2022-01-01,,1,True
649,CONT_00649,Ordures,660,BORDEAUX_ZONE_081,44.86175831639115,-0.6164288090697111,ACTIF,2022-01-01,,1,True
650,CONT_00650,Verre,2000,MONTPELLIER_ZONE_096,43.54773822742606,3.95778495025178,ACTIF,2022-01-01,,1,True
651,CONT_00651,Plastique,2000,NICE_ZONE_042,43.7124831981933,7.212871713037704,ACTIF,2022-01-01,,1,True
652,CONT_00652,Ordures,2000,STRASBOURG_ZONE_029,48.52739031164538,7.814584460731794,ACTIF,2022-01-01,,1,True
653,CONT_00653,Ordures,1000,LYON_ZONE_056,45.81219651586778,4.760689476846926,ACTIF,2022-01-01,,1,True
654,CONT_00654,Plastique,1000,LYON_ZONE_029,45.82925915379707,4.81739894335196,ACTIF,2022-01-01,,1,True
655,CONT_00655,Verre,660,TOULOUSE_ZONE_055,43.5685832355204,1.4854788337591127,ACTIF,2022-01-01,,1,True
656,CONT_00656,Ordures,2000,MONTPELLIER_ZONE_059,43.66168189811176,3.876382761014683,ACTIF,2022-01-01,,1,True
657,CONT_00657,Verre,1000,MARSEILLE_ZONE_081,43.23468685454168,5.377784161867244,ACTIF,2022-01-01,,1,True
658,CONT_00658,Ordures,770,NANTES_ZONE_067,47.16620046953968,-1.4723087133844948,ACTIF,2022-01-01,,1,True
659,CONT_00659,Verre,770,TOULOUSE_ZONE_074,43.59495386066188,1.395900696124888,ACTIF,2022-01-01,,1,True
660,CONT_00660,Verre,660,TOULOUSE_ZONE_027,43.658767768712224,1.3762848240898873,ACTIF,2022-01-01,,1,True
661,CONT_00661,Plastique,2000,LYON_ZONE_043,45.70481871256573,4.828695740637791,ACTIF,2022-01-01,,1,True
662,CONT_00662,Ordures,770,TOULOUSE_ZONE_068,43.66313308794607,1.473030648333232,ACTIF,2022-01-01,,1,True
663,CONT_00663,Plastique,660,STRASBOURG_ZONE_004,48.62823551538529,7.727553724633924,ACTIF,2022-01-01,,1,True
664,CONT_00664,Plastique,660,LILLE_ZONE_045,50.66196533286965,3.0385419917573087,ACTIF,2022-01-01,,1,True
